student_id,gender,classification,classification_sub,nationality,sg_pr_status,course_years_remaining,faculty,offered,application_term,course
24093,Female,Undergraduate,Senior UG,Indonesian,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24094,Male,Undergraduate,Senior UG,Indian,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
24094,Male,Undergraduate,Senior UG,Indian,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
24095,Male,Undergraduate,Senior UG,Indian,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24097,Male,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,No,2024-25 Semester 1 & 2,Bachelor of Business Admin
24097,Male,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24097,Male,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
24099,Female,Undergraduate,Senior UG,Indian,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
24100,Male,Undergraduate,Senior UG,Malaysian,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
24100,Male,Undergraduate,Senior UG,Malaysian,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
24100,Male,Undergraduate,Freshman,Malaysian,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
24101,Male,Undergraduate,Senior UG,Indian,Non PR,6,School of Computing,No,2023-24 Semester 1 & 2,Bachelor of Computing
24101,Male,Undergraduate,Senior UG,Indian,Non PR,6,School of Computing,No,2024-25 Semester 1 & 2,Bachelor of Computing
24101,Male,Undergraduate,Senior UG,Indian,Non PR,6,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24102,Female,Undergraduate,Senior UG,Indonesian,PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
24104,Male,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
24105,Female,Undergraduate,Senior UG,China,Non PR,5,School of Computing,No,2023-24 Semester 1 & 2,Bachelor of Computing
24105,Female,Undergraduate,Senior UG,China,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24106,Female,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Business Admin
24106,Female,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24109,Male,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Business Admin
24109,Male,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,No,2024-25 Semester 1 & 2,Bachelor of Business Admin
24109,Male,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24111,Female,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,No,2023-24 Semester 1 & 2,Bachelor of Engineering
24111,Female,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
24112,Male,Undergraduate,Senior UG,Indian,Non PR,5,School of Computing,No,2023-24 Semester 1 & 2,Bachelor of Computing
24112,Male,Undergraduate,Senior UG,Indian,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24113,Male,Undergraduate,Senior UG,Singapore,Non PR,8,Yong Loo Lin Sch of Medicine,No,2022-23 Semester 1 & 2,"Bach. of Med.,Bach. of Surg."
24114,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
24114,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2024-25 Semester 1 & 2,Bachelor of Social Sciences
24115,Female,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Business Admin
24115,Female,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,No,2024-25 Semester 1 & 2,Bachelor of Business Admin
24115,Female,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24116,Male,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,No,2022-23 Semester 1 & 2,Bachelor of Business Admin
24117,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
24117,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
24119,Female,Undergraduate,Senior UG,Indian,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
24119,Female,Undergraduate,Senior UG,Indian,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
24119,Female,Undergraduate,Senior UG,Indian,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
24121,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
24121,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
24121,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
24123,Female,Undergraduate,Senior UG,China,Non PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
24123,Female,Undergraduate,Senior UG,China,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
24124,Female,Undergraduate,Senior UG,Indian,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
24124,Female,Undergraduate,Senior UG,Indian,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24125,Female,Undergraduate,Senior UG,Indian,Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Business Admin
24125,Female,Undergraduate,Senior UG,Indian,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24125,Female,Undergraduate,Senior UG,Indian,Non PR,5,NUS Business School,Yes,2024-25 Semester 1 & 2,Bachelor of Business Admin
24126,Male,Undergraduate,Senior UG,Indian,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24126,Male,Undergraduate,Senior UG,Indian,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
24127,Female,Undergraduate,Senior UG,Indian,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
24127,Female,Undergraduate,Senior UG,Indian,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
24127,Female,Undergraduate,Senior UG,Indian,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
24128,Male,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Business Admin
24128,Male,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24129,Female,Undergraduate,Senior UG,"Korea, Republic of",Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Business Admin
24129,Female,Undergraduate,Senior UG,"Korea, Republic of",Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24130,Female,Undergraduate,Senior UG,Indonesian,Non PR,5,School of Computing,No,2023-24 Semester 1 & 2,Bachelor of Computing
24130,Female,Undergraduate,Senior UG,Indonesian,Non PR,5,School of Computing,No,2024-25 Semester 1 & 2,Bachelor of Computing
24130,Female,Undergraduate,Senior UG,Indonesian,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24131,Female,Undergraduate,Senior UG,China,Non PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
24132,Male,Undergraduate,Senior UG,Taiwanese,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
24132,Male,Undergraduate,Senior UG,Taiwanese,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
24132,Male,Undergraduate,Senior UG,Taiwanese,Non PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Science (SOC)
24133,Female,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Business Admin
24133,Female,Undergraduate,Senior UG,China,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24134,Female,Undergraduate,Senior UG,Indian,PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Science (SOC)
24134,Female,Undergraduate,Senior UG,Indian,PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
24134,Female,Undergraduate,Senior UG,Indian,PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
24135,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,No,2022-23 Semester 1 & 2,Bachelor of Computing
24135,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
24136,Female,Undergraduate,Senior UG,Indian,PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
24136,Female,Undergraduate,Senior UG,Indian,PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
24137,Female,Undergraduate,Senior UG,Indian,PR,5,Multi Disciplinary Programme,No,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
24137,Female,Undergraduate,Senior UG,Indian,PR,5,Multi Disciplinary Programme,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering (CEG)
24137,Female,Undergraduate,Senior UG,Indian,PR,5,Multi Disciplinary Programme,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering (CEG)
24138,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,No,2022-23 Semester 1 & 2,Bachelor of Computing
24138,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,No,2023-24 Semester 1 & 2,Bachelor of Computing
24139,Female,Undergraduate,Senior UG,Indian,PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
24139,Female,Undergraduate,Senior UG,Indian,PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
24140,Female,Undergraduate,Senior UG,"Korea, Republic of",Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24142,Female,Undergraduate,Senior UG,Indian,PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
24142,Female,Undergraduate,Senior UG,Indian,PR,5,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Social Sciences
24142,Female,Undergraduate,Senior UG,Indian,PR,5,Faculty of Arts & Social Sci,No,2024-25 Semester 1 & 2,Bachelor of Social Sciences
24143,Female,Undergraduate,Senior UG,"Korea, Republic of",Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Social Sciences
24143,Female,Undergraduate,Senior UG,"Korea, Republic of",Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
24143,Female,Undergraduate,Senior UG,"Korea, Republic of",Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
24144,Male,Undergraduate,Senior UG,Indian,Non PR,5,School of Computing,No,2023-24 Semester 1 & 2,Bachelor of Computing
24144,Male,Undergraduate,Senior UG,Indian,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24145,Female,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,No,2023-24 Semester 1 & 2,Bachelor of Engineering
24145,Female,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
24145,Female,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
24146,Female,Undergraduate,Senior UG,Taiwanese,Non PR,5,NUS Business School,Yes,2024-25 Semester 1 & 2,Bachelor of Business Admin
24146,Female,Undergraduate,Freshman,Taiwanese,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
24147,Female,Undergraduate,Senior UG,Taiwanese,Non PR,6,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
24148,Male,Undergraduate,Senior UG,Indian,Non PR,6,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
24148,Male,Undergraduate,Senior UG,Indian,Non PR,6,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
24148,Male,Undergraduate,Senior UG,Indian,Non PR,6,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
24149,Female,Undergraduate,Senior UG,Indian,PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
24149,Female,Undergraduate,Senior UG,Indian,PR,5,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Social Sciences
24238,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
24238,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Computing
24240,Female,Undergraduate,Senior UG,Singapore,Non PR,6,Yong Loo Lin Sch of Medicine,No,2024-25 Semester 1 & 2,"Bach. of Med.,Bach. of Surg."
24240,Female,Undergraduate,Senior UG,Singapore,Non PR,6,Yong Loo Lin Sch of Medicine,Yes,2023-24 Semester 1 & 2,"Bach. of Med.,Bach. of Surg."
24261,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Social Sciences
24261,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
24262,Female,Undergraduate,RC Senior UG,China,PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Science (SOC)
24262,Female,Undergraduate,NA,China,PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
24271,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
24271,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
24272,Male,Undergraduate,USP Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
24272,Male,Undergraduate,USP Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
24273,Male,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24273,Male,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
24274,Male,Undergraduate,Freshman,Singapore,Non PR,6,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24275,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24275,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
24276,Male,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
24276,Male,Undergraduate,Freshman,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
24277,Male,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
24277,Male,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
24277,Male,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
24278,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
24278,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
24279,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering (CEG)
24279,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
24280,Male,Undergraduate,Freshman,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24281,Male,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
24281,Male,Undergraduate,Freshman,Singapore,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24282,Male,Undergraduate,Freshman,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24284,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Arts
24284,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Arts
24284,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Arts
24285,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,No,2024-25 Semester 1 & 2,Bachelor of Science
24285,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
24288,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24288,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
24289,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24289,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
24290,Male,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
24290,Male,Undergraduate,Freshman,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
24292,Female,Undergraduate,Senior UG,United States,PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
24292,Female,Undergraduate,Senior UG,United States,PR,5,Faculty of Science,No,2024-25 Semester 1 & 2,Bachelor of Science
24293,Male,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
24293,Male,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
24293,Male,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
24294,Male,Undergraduate,Freshman,Singapore,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
24295,Male,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
24296,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
